ranking,company,first_name,last_name,address,city,state,zip,neighborhood,phone,website,email,short_description,description,sic,sic_description,naics,naics_description,employees,revenue,tags,notes,username
,VITAS Hospice Svc,,,9655 Granite Ridge Dr # 300,San Diego,CA,92123,Serra Mesa,(858) 499-8901,Vitas.Com,,,"Founded in 1978, VITAS Innovative Hospice Care is one of the largest providers of end-of-life care in the United States. It provides bereavement support and memorial services. The organization offers grief and loss support solutions that include tips for adults who are coping with a loss and poems and prose about grief. It works in cooperation with hospitals, physicians, nursing homes, assisted living communities, insurers and community-based organizations. VITAS Innovative Hospice Care has more than 235 patient care teams. It is a recipient of the Caring Partners Award from the Foundation for Hospices in Sub-Saharan Africa. The organization provides care for adult and pediatric patients with a range of life-limiting illnesses, including cancer, Alzheimer s disease, multiple sclerosis, and lung, liver and kidney heart diseases. It also offers Intensive Palliative Care, which is a treatment for physical and emotional pain and symptoms.",805908,Hospices,623110,Nursing Care Facilities (Skilled Nursing Fclts),50,"$4,025,000 ",,,
,Alvarado Hospital Medical Ctr,,,6655 Alvarado Rd,San Diego,CA,92120,College East,(619) 287-3270,Alvaradohospital.Com,,,,806202,Hospitals,622110,General Medical & Surgical Hospitals,50,$0 ,,,
,Oak Park Family Health,,,5160 Federal Blvd,San Diego,CA,92105,Oak Park,(619) 515-2300,Fhcsd.Org,,,,806202,Hospitals,622110,General Medical & Surgical Hospitals,50,"$10,154,000 ",,,
,Best Western-Bayside Inn,,,555 W Ash St,San Diego,CA,92101,Core-Columbia,(619) 233-7500,Bestwestern.Com,,,,701101,Hotels & Motels,721110,Hotels (Except Casino Hotels) & Motels,50,"$6,180,000 ",,,
,Bristol Hotel,,,1055 1st Ave,San Diego,CA,92101,Core-Columbia,(619) 232-6141,Thebristolsandiego.Com,,,"The Bristol Hotel is a boutique hotel located near San Diego's Gaslamp District and features a variety of amenities for business or leisure travellers. The hotel is a San Diego events and bridal shower venue and also offers meeting space, modern pet-friendly guest rooms, an on-site lounge, fitness center and valet parking.",701101,Hotels & Motels,721110,Hotels (Except Casino Hotels) & Motels,50,"$6,180,000 ",,,
,Clarion-South Bay,,,700 National City Blvd,National City,CA,91950,National City,(619) 474-2800,Choicehotels.Com/Clarion,,,"Book now at the Clarion HotelNational City San Diego South in National City, California. Our location off Interstate 5 offers easy access to San Diego International Airport, Balboa Park, the Gaslamp Quarter, the San Diego Convention Center, Seaport Village and Naval Base San Diego. Relax in guest rooms that feature flat-screen televisions with cable television, coffee makers, hairdryers, microwaves, refrigerators, irons and ironing boards. Some rooms also have desks. Additional hotel amenities include a free shuttle to the airport and downtown destinations,free wi-fi, an exercise room, laundry facilities, an outdoor heated pool and a hot tub. Access to our business center, meeting space and on-site restaurant is also available. The Clarion Hotel National City San Diego South in National City, CA offers the best combination of affordable rates and home-like amenities in the area. Book your room today.",701101,Hotels & Motels,721110,Hotels (Except Casino Hotels) & Motels,50,"$6,180,000 ",,,
,Hilton Garden Inn-San Diego,,,2137 Pacific Hwy # A,San Diego,CA,92101,Harborview,(619) 696-6300,Hiltongardeninn3.Hilton.Com,,,,701101,Hotels & Motels,721110,Hotels (Except Casino Hotels) & Motels,50,"$6,180,000 ",,,
,Hilton Garden Inn-San Diego,,,4200 Taylor St,San Diego,CA,92110,Old Town,(619) 260-0607,Hiltongardeninn3.Hilton.Com,,,,701101,Hotels & Motels,721110,Hotels (Except Casino Hotels) & Motels,50,"$6,180,000 ",,,
,Miramar Inn,,,Bldg 2515 Bauer Rd,San Diego,CA,92145,,(858) 271-7111,Mccsmiramar.Com,,,"The Miramar Inn provides a range of food and hospitality services. It offers a complimentary newspaper and free continental breakfast. Some of the rooms listed by the inn feature kitchen accessories, telephone, refrigerator, microwave oven and high-speed Internet. It also has suites that feature full-sized kitchens and flat-screen televisions. The Miramar Inn specializes in hosting group weddings, reunions, command functions, training classes, seminars and sports events. It operates Hertz, which is a car rental shop that has an inventory of automotive parts and accessories. It also provides car rental and vehicle registration services. The Miramar Inn maintains a location in San Diego. The inn is owned and operated by the Marine Corps Community Services Miramar.",701101,Hotels & Motels,721110,Hotels (Except Casino Hotels) & Motels,50,"$6,180,000 ",,,
,Pacific Terrace Hotel,,,610 Diamond St,San Diego,CA,92109,Pacific Beach,(858) 581-3500,Pacificterrace.Com,,,"The Pacific Terrace Hotel offers luxury accommodations at this San Diego beach hotel with the added benefit of fresh ocean breezes and breathtaking sunsets. With our luxury services and amenities, it&#039;s the little things that add up to an unforgettable stay at the Pacific Terrace Hotel in San Diego, a beautiful Pacific Beach hotel. Book an event or meeting in San Diego at the Pacific Terrace Hotel, located right on the Pacific Coast beach.",701101,Hotels & Motels,721110,Hotels (Except Casino Hotels) & Motels,50,"$6,180,000 ",,,
,Residence Inn,,,12011 Scripps Highlands Dr,San Diego,CA,92131,Miramar Ranch North,(858) 635-5724,Marriott.Com,,,"The Residence Inn by Marriott San Diego Rancho Bernardo / Scripps Poway hotel is the premier all-suite extended stay hotel in North San Diego. Our hotel provides accommodations with fully equipped kitchens, luxurious Marriott bedding and much more.",701101,Hotels & Motels,721110,Hotels (Except Casino Hotels) & Motels,50,"$6,180,000 ",,,
,Sofia Hotel,,,150 W Broadway,San Diego,CA,92101,Core-Columbia,(619) 234-9200,Thesofiahotel.Com,,,"The Sofia Hotel offers more than 200 nonsmoking guest rooms and suites. The hotel offers various in-room amenities, including work stations, clock radios, televisions with remote controls, irons and ironing boards, hair dryers, coffeemakers, refrigerators, room safes and bath products. Its additional services include in-room spa facilities, high-speed Internet access, pet-friendly rooms and a 24-hour concierge desk. The Sofia Hotel also provides valet parking and airport shuttle services. Its facilities include a fully equipped business center with audiovisual equipment, videoconferencing capabilities and voice mail. In addition, the hotel has an indoor swimming pool and full-service restaurant. The Sofia Hotel has a location in San Diego.",701101,Hotels & Motels,721110,Hotels (Except Casino Hotels) & Motels,50,"$6,180,000 ",,,
,Bed Bath & Beyond,,,165 S Las Posas Rd,San Marcos,CA,92078,,(760) 744-5101,Bedbathandbeyond.Com,,,"Bed Bath & Beyond is a chain of department stores that operates more than 800 stores throughout the United States. It offers a variety of products that includes beddings, kitchen items, window treatments and electronics. The company s range of bath items includes hampers, shelving, bath furniture, mirrors, and shower caddies and heads. Bed Bath & Beyond also provides an assortment of kitchen electronics, including hand and stand mixers, food processors, blenders, toasters and electric kettles. It additionally offers various seasonal items, such as outdoor lighting and dining products, air conditioners, purifiers, humidifiers and heaters. In addition, the company has a variety of gift items and cards. Bed Bath & Beyond maintains a presence in San Marcos, Calif.",571929,Housewares-Retail,442299,All Other Home Furnishings Stores,50,"$9,886,000 ",,,
,OJ Insulation,,,2061 Aldergrove Ave,Escondido,CA,92029,Vineyard,(760) 839-3200,Ojinc.Com,,,"Established in 1984, OJ Insulation offers a range of insulation products to the residential and commercial markets. Its insulation products include encapsulated fiber glass and sound attenuation batts for interior walls. The company also provides prefabricated wood and electric fireplaces and mantels from various manufactures that include Heat & Glo, Hearth King and OptiFlame. In addition, OJ Insulation offers hearth accessories that include fireplace screens, gas log sets and patio campfires. It is a member of the Hearth, Patio & Barbecue Association and National Association of Homebuilders Research Center. OJ Insulation is also a distributor of Cal Mantels in Southern California. Additionally, it provides cost estimates for various insulation projects.",174205,Insulation Contractors-Cold & Heat,238310,Drywall & Insulation Contractors,50,"$7,201,000 ",,,
,Arrowhead Insurance Group,,,2548 Campbell Pl,Carlsbad,CA,92009,Bressi Ranch,(760) 710-6600,Arrowheadgrp.Com,,,"ARROWHEAD General Insurance Agency is an independent insurance program manager for commercial, personal and specialty products. The company offers financial solutions for individuals and businesses. It provides more than 15 insurance products throughout the United States. Its commercial division offers workers' compensation, commercial auto loans and specialty contractors packages. Established in 1983, ARROWHEAD General Insurance Agency provides group insurance policies, as well as insurance coverage for motorcycle, mobile homes and commercial properties. The company is a member of the American Association of Managing General Agents, Agents Alliance of California and Association of Independent Insurance Agents. It operates human resources, marketing operations, and finance and corporate accounting departments.The coampny hosts various community events for nonprofit organizations.",641112,Insurance,524210,Insurance Agencies & Brokerages,50,"$8,201,000 ",,,
