ranking,company,first_name,last_name,address,city,state,zip,neighborhood,phone,website,email,short_description,description,sic,sic_description,naics,naics_description,employees,revenue,tags,notes,username
,Compuone Corp,,,9883 Pacific Heights Blvd # F,San Diego,CA,92121,Sorrento Valley,(858) 404-7000,Compuone.Com,,,"CompuOne Corporation has expertise in information technology located in San Diego, Calif. The company serves industries, such as finance/investment/banking, engineering, entertainment/gaming and education, to name a few. CompuOne Corporation offers services that include technology audits/analysis, services for multiple locations, wireless networks, regulatory compliance and new technology evaluation/testing, among others. The company provides a wide range of products, such as routers, switches, firewalls, printers and backup systems, including others. It offers products from manufacturers, including Dell, Microsoft, Hewlett-Packard (HP), Symantec, etc.",737109,Information Technology Services,541511,Custom Computer Programming Services,10,"$1,427,000 ",,,
,Computer Help,,,,Oceanside,CA,92057,,(760) 583-6816,1stcallcc.Com,,,,737801,Computers-Service & Repair,811212,Computer & Office Machine Repair & Maintenance,11,"$1,680,000 ",,,
,Computer Modules,,,11409 W Bernardo Ct,San Diego,CA,92127,Rancho Bernardo,(858) 613-1818,Dveo.Com,,,,573407,Computer & Equipment Dealers,443142,Electronic Stores,12,"$3,189,000 ",,,
,Connect,,,8950 Villa LA Jolla Dr # A124,La Jolla,CA,92037,La Jolla Village,(858) 964-1300,Connect.Org,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,Consor,,,7342 Girard Ave # 8,La Jolla,CA,92037,Village,(858) 454-9091,Consor.Com,,,,737415,Internet Service,518210,"Data Processing, Hosting & Related Services",10,"$2,406,000 ",,,
,Construction Software Ctr,,,3510 Valley Vista Rd,Bonita,CA,91902,,(619) 479-7818,Cscsoftware.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,Convera,,,1808 Aston Ave # 170,Carlsbad,CA,92008,,(760) 930-7600,Ntent.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,Corporate Computer Ctr,,,6990 Carroll Rd # B,San Diego,CA,92121,Sorrento Valley,(858) 597-0078,Hotchip.Com,,,"About Corporate Computer Centers Corporate Computer Centers, Inc was formed in March, 1994 as a successor to Hot Chip Computer, formed in 1988. Corporate Computer Centers is one of San Diego's oldest computer resellers with over fifteen years of continuous operation. Corporate Computer Centers leads the industry in service and support. We have made the San Diego Business Journal's 'Twenty Largest Area Computer Resellers' list multiple times. We have also been featured in the San Diego Business Journal's list of 'Fastest Growing Privately Held Companies' list numerous time. In 1998, Corporate Computer Centers, Inc was awarded the 'Corporation of the Year' award from Neighborhood House Association, a non-profit organization which administers San Diego's Head Start program. We are a member of the Greater San Diego Chamber of Commerce and participate in many local charities. In mid 1999, Corporate Computer Centers built a new 13, 000 square foot building in the Miramar area. Our new facility was designed from the ground up to our exact specifications and allows us to meet the needs of our customers in a clean, professional and controlled environment. Our facility also features a 40, 000 watt solar power generating station installed on the roof. This system provides enough power to run the entire building, reducing electricity consumption and the production of waste from conventional power plants. Corporate Computer Centers is a member of the EPA's Green Power Partnership Leadership Club. Corporate Computer Centers' first priority is customer service. We will always do everything in our power to ensure customer satisfaction. It is the cornerstone of our business and the primary reason for our success. If you have any questions about Corporate Computer Centers, Inc or are interested in employment information please feel free to call or send e-mail anytime.",737801,Computers-Service & Repair,811212,Computer & Office Machine Repair & Maintenance,12,"$1,833,000 ",,,
,Cost Xpert Group,,,3131 Camino Del Rio N # 1270,San Diego,CA,92108,Mission Valley East,(619) 280-6168,Costxpert.Com,,,,737206,Computer Software,511210,Software Publishers,10,"$4,116,000 ",,,
,CPC Strategy,,,707 Broadway # 1900,San Diego,CA,92101,Core-Columbia,(619) 677-2453,Cpcstrategy.Com,,,,729999,Miscellaneous Personal Services NEC,812990,All Other Personal Services,11,"$596,000 ",,,
,Cre8tive Technology & Design,,,8787 Complex Dr # 300,San Diego,CA,92123,Kearny Mesa,(858) 457-2786,Ctnd.Com,,,,737103,Computers-System Designers & Consultants,541511,Custom Computer Programming Services,14,"$1,997,000 ",,,
,Crywolf Inc,,,7634 Clairemont Mesa Blvd,San Diego,CA,92111,Kearny Mesa,(858) 277-9653,Crywolf.Com,,,,737801,Computers-Service & Repair,811212,Computer & Office Machine Repair & Maintenance,12,"$1,833,000 ",,,
,Csb System Intl,,,2535 Camino Del Rio S # 350,San Diego,CA,92108,Mission Valley East,(619) 640-0436,Csb.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,Cubic Worldwide Technical Svc,,,2280 Historic Decatur Rd # 200,San Diego,CA,92106,Midway District,Not Available,Cubic.Com,,,,737911,Computers-Support Services,541519,Other Computer Related Services,12,$0 ,,,
,Curtis Technology Inc,,,11391 Sorrento Valley Rd,San Diego,CA,92121,Torrey Preserve,(858) 453-5798,Curtistechnology.Com,,,,322901,Glass-Blowers (Mfrs),327212,Other Pressed & Blown Glass & Glassware Mfg,10,"$1,250,000 ",,,
,CUSTO Pharm Inc,,,12750 High Bluff Dr # 190,San Diego,CA,92130,Carmel Valley,(760) 683-0901,Custopharm.Com,,,"Located in San Diego, Calif., Sequel Pharmaceuticals is a product-focused pharmaceutical company that provides services in the cardiovascular drug development. The company provides services to patients with cardiovascular. It grows its drug portfolio through in-licensing of additional cardiovascular drug candidates. Sequel Pharmaceuticals also pursues partnerships for development and commercialization of its compounds outside the United States. The company produces products for Atril Fibrillation that can cause shortness of breath, chest pain, dizziness, blood clots, leading to a stroke.",737206,Computer Software,511210,Software Publishers,18,$0 ,,,
,Cutting Edge Network Storage,,,435 W Bradley Ave,El Cajon,CA,92020,,(619) 258-7800,Cuttedge.Com,,,"Contrary to what the company name implies, Cutting Edge has nothing to do with blades. The company is a provider of customized data protection, centralized storage management solutions and Linux development engineering for Fortune 500 companies, government agencies, small businesses and educational institutions. Its product line includes a variety of network attached storage and IPSAN solutions, such as a Linux-based 64-bit storage operating system and storage servers designed for users with limited rackmount space. Additionally, the company offers a mobile data acquisition and recovery system, which is designed for mission critical operations, data recovery and first responders. The company has been in operation nearly 15 years. Cutting Edge is located in El Cajon, Calif.",737103,Computers-System Designers & Consultants,541511,Custom Computer Programming Services,10,"$1,427,000 ",,,
,Cyth Systems,,,9939 Via Pasar,San Diego,CA,92126,Miramar,(858) 537-1960,Cyth.Com,,,,737206,Computer Software,511210,Software Publishers,10,"$4,116,000 ",,,
,CYVA Research Corp,,,3525 Del Mar Heights Rd # B1,San Diego,CA,92130,Carmel Valley,(858) 793-8100,Aea-Ca.Org,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,Data Key Design,,,7823 Tommy Dr # 34,San Diego,CA,92119,Lake Murray,(619) 667-9658,Datakeydesign.Com,,,,737108,Computer-Software Developers,541511,Custom Computer Programming Services,10,"$1,427,000 ",,,
,Data4cure Inc,,,4225 Executive Sq # 600,La Jolla,CA,92037,University City,(858) 242-5641,Data4cure.Com,,,,737206,Computer Software,511210,Software Publishers,18,$0 ,,,
,Deccan International,,,5935 Cornerstone Ct W # 230,San Diego,CA,92121,Sorrento Valley,(858) 764-8400,Deccanintl.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,Delphi Research Inc,,,2701 Loker Ave W # 110,Carlsbad,CA,92010,,(760) 827-7087,Tsgsinc.Com,,,,737108,Computer-Software Developers,541511,Custom Computer Programming Services,10,$0 ,,,
,Digital Dimensions,,,3934 Murphy Canyon Rd # B100,San Diego,CA,92123,Kearny Mesa,(858) 279-0135,Ddicad.Com,,,,737303,Cad Systems & Services,541512,Computer Systems Design Services,10,"$1,854,000 ",,,
,Digital Outpost,,,2772 Loker Ave W,Carlsbad,CA,92010,,(760) 431-3575,Dop.Com,,,,731113,Digital Media Production,541810,Advertising Agencies,19,"$1,380,000 ",,,
,Digital Replication Svc,,,988 S Andreasen Dr # B,Escondido,CA,92029,Vineyard,(760) 233-3770,Drsfulfillment.Com,,,,737206,Computer Software,511210,Software Publishers,10,"$4,116,000 ",,,
,Dish Network Auth Retailer,,,1004 Mission Ave,Oceanside,CA,92054,Downtown Oceanside,(760) 331-2070,Satellite-Locations.Com,,,"We sell and install Dish Network satellite television and Dish Net satellite internet.  We also sell all types of cable, phone and internet services.",573107,Satellite Equipment & Systems-Retail,443142,Electronic Stores,10,"$2,655,000 ",,,
,Dish Network Auth Retailer,,,7007 Friars Rd,San Diego,CA,92108,Mission Valley West,(858) 769-0058,Satellite-Locations.Com,,,"We sell and install Dish Network satellite television and Dish Net satellite internet.  We also sell all types of cable, phone and internet services.",573107,Satellite Equipment & Systems-Retail,443142,Electronic Stores,10,"$2,655,000 ",,,
,Dish Network Auth Retailer,,,709 Center Dr,San Marcos,CA,92069,,(760) 539-0022,Satellite-Locations.Com,,,"We sell and install Dish Network satellite television and Dish Net satellite internet.  We also sell all types of cable, phone and internet services.",573107,Satellite Equipment & Systems-Retail,443142,Electronic Stores,10,"$2,655,000 ",,,
,Dish Satellite TV,,,503 W Grand Ave,Escondido,CA,92025,Central Escondido,(760) 546-4355,Weknowdish.Com,,,"We sell and install Dish Network satellite television and Dish Net satellite internet. We also sell all types of cable, phone and internet services.",573107,Satellite Equipment & Systems-Retail,443142,Electronic Stores,10,"$2,655,000 ",,,
,Dithis Development Inc,,,3755 Avocado Blvd # 419,La Mesa,CA,91941,,(619) 244-6557,Sqldbdev.Com,,,,737108,Computer-Software Developers,541511,Custom Computer Programming Services,10,"$1,427,000 ",,,
,Dove Tree Canyon Software Inc,,,555 W Beech St # 224,San Diego,CA,92101,Little Italy,(619) 236-8895,Dovetree.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,E Jungle Internet Professional,,,3636 5th Ave # 102,San Diego,CA,92103,Hillcrest,(619) 574-5375,Ejungle.Us,,,"Founded in 1997, eJungle is a professional digital solutions provider specializing in ebusiness strategy, web design and custom web application development. We are a team of leading Internet strategists, world-class visual designers and web application developers with innovative ideas, powerful Internet solutions and solid, hands-on experience in e-business development. From Internet consulting ( analysis, strategy, marketing ) and visual design to web application development, system integration, and high-level, back-end engineering, eJungle helps organizations identify the appropriate Internet solution and then builds, integrates and manages it. eJungle focuses on providing custom-designed Internet solutions that expand our clients' vital business assets, improve productivity and enhance their relationships with customers, employees and partners.",737311,Website Design Service,541512,Computer Systems Design Services,15,"$2,780,000 ",,,
,E P Analytics,,,12121 Scripps Summit Dr # 130,San Diego,CA,92131,Miramar Ranch North,(858) 695-9027,Epanalytics.Com,,,,737911,Computers-Support Services,541519,Other Computer Related Services,12,"$1,967,000 ",,,
,E Street Cafe,,,1513 Corte Roberto,Oceanside,CA,92056,Ivey Ranch - Rancho Del Oro,(760) 230-2038,Estreetcafe.Com,,,,581208,Restaurants,722511,Full-Service Restaurants,15,"$842,000 ",,,
,E-Rehab,,,2734 Loker Ave W # J,Carlsbad,CA,92010,,(760) 893-8700,1800medrehab.Com,,,,737311,Website Design Service,541512,Computer Systems Design Services,10,"$1,854,000 ",,,
,Ease Interactive Inc,,,950 6th Ave,San Diego,CA,92101,Gaslamp,(858) 437-2838,Easeinteractive.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,ECWID Inc,,,144 W D St # 103,Encinitas,CA,92024,,(760) 230-1069,Ecwidtest.Com,,,,737298,Prepackaged Software,511210,Software Publishers,12,"$4,940,000 ",,,
,Edu Business Solutions,,,630 Ash St,San Diego,CA,92101,Core-Columbia,(619) 881-0295,Schedjit.Com,,,9352039,737108,Computer-Software Developers,541511,Custom Computer Programming Services,10,"$1,427,000 ",,,
,Education Systems Inc,,,1111 Torrey Pines Rd # 3,La Jolla,CA,92037,Village,(858) 454-9766,Emasrecruitment.Com,,,"The flagship of the Education Systems Exchange is its EMAS Financial Aid Pro Mainframe. This is a mainframe system that offers one of the premier financial aid administration solutions. In use for two decades, EMAS Financial Aid Pro Mainframe, formerly known as SAFE, has been refined and enhanced with user-requested features making it one of the most comprehensive, up-to-date systems available. Education Systems also offers EMAS Financial Aid Pro Client/Server, a PC-based, networkable financial aid package and other standalone problem-solving solutions for financial aid administrators. The Education Systems Exchange has an office in La Jolla, Calif.",737103,Computers-System Designers & Consultants,541511,Custom Computer Programming Services,13,"$1,854,000 ",,,
,Effexis Software LLC,,,PO Box 710122,San Diego,CA,92171,,(858) 277-1773,Moderateminimalist.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,Egrid Solutions LLC,,,3525 Del Mar Heights Rd # B1,San Diego,CA,92130,Carmel Valley,(858) 449-5457,Egrid-Solutions.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
